id,薬価コード,成分名,商品名,薬効分類コード,成分グループ,剤形コード,規格番号,銘柄番号,check_digit,規格,先発後発区分,削除フラグ
7574,1190401G1131,エダラボン,エダラボン点滴静注バッグ３０ｍｇ「ＮＳ」,1190,401,G,1,13,1,３０ｍｇ１００ｍＬ１キット,後発,False
7575,1190401G1174,エダラボン,エダラボン点滴静注３０ｍｇバッグ「トーワ」,1190,401,G,1,17,4,３０ｍｇ１００ｍＬ１キット,後発,False
7576,1190402A1028,ナタリズマブ（遺伝子組換え）,タイサブリ点滴静注３００ｍｇ,1190,402,A,1,2,8,３００ｍｇ１５ｍＬ１瓶,先発,False
7577,1190403A1022,ヌシネルセンナトリウム,スピンラザ髄注１２ｍｇ,1190,403,A,1,2,2,１２ｍｇ５ｍＬ１瓶,先発,False
7578,1190404G1020,ガルカネズマブ（遺伝子組換え）,エムガルティ皮下注１２０ｍｇシリンジ,1190,404,G,1,2,0,１２０ｍｇ１ｍＬ１筒,先発,False
7579,1190404G2026,ガルカネズマブ（遺伝子組換え）,エムガルティ皮下注１２０ｍｇオートインジェクター,1190,404,G,2,2,6,１２０ｍｇ１ｍＬ１キット,先発,False
7580,1190405G1024,オファツムマブ（遺伝子組換え）,ケシンプタ皮下注２０ｍｇペン,1190,405,G,1,2,4,２０ｍｇ０．４ｍＬ１キット,先発,False
7581,1190406G1029,エレヌマブ（遺伝子組換え）,アイモビーグ皮下注７０ｍｇペン,1190,406,G,1,2,9,７０ｍｇ１ｍＬ１キット,先発,False
7582,1190407G1023,フレマネズマブ（遺伝子組換え）,アジョビ皮下注２２５ｍｇシリンジ,1190,407,G,1,2,3,２２５ｍｇ１．５ｍＬ１筒,先発,False
7583,1190407G2020,フレマネズマブ（遺伝子組換え）,アジョビ皮下注２２５ｍｇオートインジェクター,1190,407,G,2,2,0,２２５ｍｇ１．５ｍＬ１キット,先発,False
7584,1190408A1025,レカネマブ（遺伝子組換え）,レケンビ点滴静注２００ｍｇ,1190,408,A,1,2,5,２００ｍｇ２ｍＬ１瓶,先発,False
7585,1190408A2021,レカネマブ（遺伝子組換え）,レケンビ点滴静注５００ｍｇ,1190,408,A,2,2,1,５００ｍｇ５ｍＬ１瓶,先発,False
7586,1190409A1020,ドナネマブ（遺伝子組換え）,ケサンラ点滴静注液３５０ｍｇ,1190,409,A,1,2,0,３５０ｍｇ２０ｍＬ１瓶,先発,False
7587,1190410E1024,メコバラミン,ロゼバラミン筋注用２５ｍｇ,1190,410,E,1,2,4,２５ｍｇ１瓶,先発,False
7588,1190411A1027,トフェルセン,クアルソディ髄注１００ｍｇ,1190,411,A,1,2,7,１００ｍｇ１５ｍＬ１瓶,先発,False
7589,1211401A1017,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,A,1,1,7,０．５％１ｍＬ１管,その他,False
7590,1211401A2013,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,A,2,1,3,０．５％２ｍＬ１管,その他,False
7591,1211401A3010,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,A,3,1,0,０．５％５ｍＬ１管,その他,False
7592,1211401A4016,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,A,4,1,6,１％１ｍＬ１管,その他,False
7593,1211401A5012,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,A,5,1,2,１％２ｍＬ１管,その他,False
7594,1211401A6019,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,A,6,1,9,１％５ｍＬ１管,その他,False
7595,1211401A7015,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,A,7,1,5,１％１０ｍＬ１管,その他,False
7596,1211401A8011,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,A,8,1,1,２％１ｍＬ１管,その他,False
7597,1211401A9018,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,A,9,1,8,２％２ｍＬ１管,その他,False
7598,1211401H1015,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,H,1,1,5,２％５ｍＬ１管,その他,False
7599,1211401H3018,プロカイン塩酸塩,プロカイン塩酸塩注射液,1211,401,H,3,1,8,０．５％１０ｍＬ１管,その他,False
7600,1214400A1022,リドカイン塩酸塩・アドレナリン,キシロカイン注射液「０．５％」エピレナミン（１：１００，０００）含有,1214,400,A,1,2,2,０．５％１０ｍＬバイアル,その他,False
7601,1214400A2029,リドカイン塩酸塩・アドレナリン,キシロカイン注射液「１％」エピレナミン（１：１００，０００）含有,1214,400,A,2,2,9,１％１０ｍＬバイアル,その他,False
7602,1214400A3025,リドカイン塩酸塩・アドレナリン,キシロカイン注射液「２％」エピレナミン（１：８０，０００）含有,1214,400,A,3,2,5,２％１０ｍＬバイアル,その他,False
7603,1214400A5052,リドカイン塩酸塩,キシロカイン注ポリアンプ０．５％,1214,400,A,5,5,2,０．５％５ｍＬ１管,その他,False
7604,1214400A5060,リドカイン塩酸塩,リドカイン塩酸塩注０．５％「日新」,1214,400,A,5,6,0,０．５％５ｍＬ１管,後発,False
7605,1214400A5087,リドカイン塩酸塩,リドカイン塩酸塩注射液０．５％「ＶＴＲＳ」,1214,400,A,5,8,7,０．５％５ｍＬ１管,後発,False
7606,1214400A6059,リドカイン塩酸塩,キシロカイン注ポリアンプ０．５％,1214,400,A,6,5,9,０．５％１０ｍＬ１管,その他,False
7607,1214400A6067,リドカイン塩酸塩,リドカイン塩酸塩注０．５％「日新」,1214,400,A,6,6,7,０．５％１０ｍＬ１管,後発,False
7608,1214400A6083,リドカイン塩酸塩,リドカイン塩酸塩注射液０．５％「ＶＴＲＳ」,1214,400,A,6,8,3,０．５％１０ｍＬ１管,後発,False
7609,1214400A7055,リドカイン塩酸塩,キシロカイン注ポリアンプ１％,1214,400,A,7,5,5,１％５ｍＬ１管,その他,False
7610,1214400A7063,リドカイン塩酸塩,リドカイン塩酸塩注１％「日新」,1214,400,A,7,6,3,１％５ｍＬ１管,後発,False
7611,1214400A7080,リドカイン塩酸塩,リドカイン塩酸塩注射液１％「ＶＴＲＳ」,1214,400,A,7,8,0,１％５ｍＬ１管,後発,False
7612,1214400A8051,リドカイン塩酸塩,キシロカイン注ポリアンプ１％,1214,400,A,8,5,1,１％１０ｍＬ１管,その他,False
7613,1214400A8060,リドカイン塩酸塩,リドカイン塩酸塩注１％「日新」,1214,400,A,8,6,0,１％１０ｍＬ１管,後発,False
7614,1214400A8086,リドカイン塩酸塩,リドカイン塩酸塩注射液１％「ＶＴＲＳ」,1214,400,A,8,8,6,１％１０ｍＬ１管,後発,False
7615,1214400A9058,リドカイン塩酸塩,キシロカイン注ポリアンプ２％,1214,400,A,9,5,8,２％５ｍＬ１管,その他,False
7616,1214400A9066,リドカイン塩酸塩,リドカイン塩酸塩注２％「日新」,1214,400,A,9,6,6,２％５ｍＬ１管,後発,False
7617,1214400A9082,リドカイン塩酸塩,リドカイン塩酸塩注射液２％「ＶＴＲＳ」,1214,400,A,9,8,2,２％５ｍＬ１管,後発,False
7618,1214400G1025,リドカイン塩酸塩,キシロカイン注シリンジ０．５％,1214,400,G,1,2,5,０．５％１０ｍＬ１筒,後発,False
7619,1214400G2021,リドカイン塩酸塩,キシロカイン注シリンジ１％,1214,400,G,2,2,1,１％１０ｍＬ１筒,後発,False
7620,1214400H1055,リドカイン塩酸塩,キシロカイン注ポリアンプ２％,1214,400,H,1,5,5,２％１０ｍＬ１管,その他,False
7621,1214400H1063,リドカイン塩酸塩,リドカイン塩酸塩注２％「日新」,1214,400,H,1,6,3,２％１０ｍＬ１管,後発,False
7622,1214400H1080,リドカイン塩酸塩,リドカイン塩酸塩注射液２％「ＶＴＲＳ」,1214,400,H,1,8,0,２％１０ｍＬ１管,後発,False
7623,1214401A1019,リドカイン,リドカイン注射液,1214,401,A,1,1,9,０．５％１０ｍＬバイアル,その他,False
7624,1214401A1027,リドカイン,キシロカイン注射液０．５％,1214,401,A,1,2,7,０．５％１０ｍＬバイアル,その他,False
7625,1214401A2015,リドカイン,リドカイン注射液,1214,401,A,2,1,5,０．５％３ｍＬ１管,その他,False
7626,1214401A3011,リドカイン,リドカイン注射液,1214,401,A,3,1,1,１％１０ｍＬバイアル,その他,False
7627,1214401A3020,リドカイン,キシロカイン注射液１％,1214,401,A,3,2,0,１％１０ｍＬバイアル,その他,False
7628,1214401A4018,リドカイン,リドカイン注射液,1214,401,A,4,1,8,２％１０ｍＬバイアル,その他,False
7629,1214401A4026,リドカイン,キシロカイン注射液２％,1214,401,A,4,2,6,２％１０ｍＬバイアル,その他,False
7630,1214401A5014,リドカイン,リドカイン注射液,1214,401,A,5,1,4,２％５ｍＬ１管,その他,False
7631,1214401A5022,リドカイン,静注用キシロカイン２％,1214,401,A,5,2,2,２％５ｍＬ１管,その他,False
7632,1214401A6010,リドカイン,リドカイン注射液,1214,401,A,6,1,0,１０％１０ｍＬ１管,その他,False
7633,1214402A1013,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,A,1,1,3,０．５％１０ｍＬバイアル,その他,False
7634,1214402A1021,メピバカイン塩酸塩,０．５％カルボカイン注,1214,402,A,1,2,1,０．５％１０ｍＬバイアル,その他,False
7635,1214402A2010,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,A,2,1,0,１％１０ｍＬバイアル,その他,False
7636,1214402A2028,メピバカイン塩酸塩,１％カルボカイン注,1214,402,A,2,2,8,１％１０ｍＬバイアル,その他,False
7637,1214402A3016,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,A,3,1,6,２％１０ｍＬバイアル,その他,False
7638,1214402A3024,メピバカイン塩酸塩,２％カルボカイン注,1214,402,A,3,2,4,２％１０ｍＬバイアル,その他,False
7639,1214402A5019,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,A,5,1,9,０．５％５ｍＬ１管,その他,False
7640,1214402A6015,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,A,6,1,5,０．５％１０ｍＬ１管,その他,False
7641,1214402A8018,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,A,8,1,8,１％２ｍＬ１管,その他,False
7642,1214402A9014,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,A,9,1,4,１％５ｍＬ１管,その他,False
7643,1214402H1011,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,H,1,1,1,１％１０ｍＬ１管,その他,False
7644,1214402H3014,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,H,3,1,4,２％２ｍＬ１管,その他,False
7645,1214402H4010,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,H,4,1,0,２％５ｍＬ１管,その他,False
7646,1214402H5017,メピバカイン塩酸塩,メピバカイン塩酸塩注射液,1214,402,H,5,1,7,２％１０ｍＬ１管,その他,False
7647,1214403A1026,ブピバカイン塩酸塩水和物,マーカイン注０．１２５％,1214,403,A,1,2,6,０．１２５％１０ｍＬバイアル,先発,False
7648,1214403A2022,ブピバカイン塩酸塩水和物,マーカイン注０．２５％,1214,403,A,2,2,2,０．２５％１０ｍＬバイアル,先発,False
7649,1214403A3029,ブピバカイン塩酸塩水和物,マーカイン注０．５％,1214,403,A,3,2,9,０．５％１０ｍＬバイアル,先発,False
7650,1214403A4025,ブピバカイン塩酸塩水和物,マーカイン注脊麻用０．５％高比重,1214,403,A,4,2,5,０．５％４ｍＬ１管,先発,False
7651,1214403A5021,ブピバカイン塩酸塩水和物,マーカイン注脊麻用０．５％等比重,1214,403,A,5,2,1,０．５％４ｍＬ１管,先発,False
7652,1214404A2035,リドカイン,リドカイン点滴静注液１％「タカタ」,1214,404,A,2,3,5,１％２００ｍＬ１袋,後発,False
7653,1214405A1025,ロピバカイン塩酸塩水和物,アナペイン注２ｍｇ／ｍＬ,1214,405,A,1,2,5,０．２％１０ｍＬ１管,先発,False
7654,1214405A2021,ロピバカイン塩酸塩水和物,アナペイン注２ｍｇ／ｍＬ,1214,405,A,2,2,1,０．２％１００ｍＬ１袋,先発,False
7655,1214405A3028,ロピバカイン塩酸塩水和物,アナペイン注７．５ｍｇ／ｍＬ,1214,405,A,3,2,8,０．７５％１０ｍＬ１管,先発,False
7656,1214405A3036,ロピバカイン塩酸塩水和物,ロピバカイン塩酸塩０．７５％注７５ｍｇ／１０ｍＬ「テルモ」,1214,405,A,3,3,6,０．７５％１０ｍＬ１管,後発,False
7657,1214405A4024,ロピバカイン塩酸塩水和物,アナペイン注７．５ｍｇ／ｍＬ,1214,405,A,4,2,4,０．７５％２０ｍＬ１管,先発,False
7658,1214405A4032,ロピバカイン塩酸塩水和物,ロピバカイン塩酸塩０．７５％注１５０ｍｇ／２０ｍＬ「テルモ」,1214,405,A,4,3,2,０．７５％２０ｍＬ１管,後発,False
7659,1214405A5020,ロピバカイン塩酸塩水和物,アナペイン注１０ｍｇ／ｍＬ,1214,405,A,5,2,0,１％１０ｍＬ１管,先発,False
7660,1214405A6027,ロピバカイン塩酸塩水和物,アナペイン注１０ｍｇ／ｍＬ,1214,405,A,6,2,7,１％２０ｍＬ１管,先発,False
7661,1214406A1020,メピバカイン塩酸塩,０．５％塩酸メピバカイン注ＰＢ,1214,406,A,1,2,0,０．５％５ｍＬ１管,その他,False
7662,1214406A1038,メピバカイン塩酸塩,メピバカイン塩酸塩注０．５％「日新」,1214,406,A,1,3,8,０．５％５ｍＬ１管,その他,False
7663,1214406A2026,メピバカイン塩酸塩,０．５％塩酸メピバカイン注ＰＢ,1214,406,A,2,2,6,０．５％１０ｍＬ１管,その他,False
7664,1214406A2034,メピバカイン塩酸塩,メピバカイン塩酸塩注０．５％「日新」,1214,406,A,2,3,4,０．５％１０ｍＬ１管,その他,False
7665,1214406A3022,メピバカイン塩酸塩,１％塩酸メピバカイン注ＰＢ,1214,406,A,3,2,2,１％５ｍＬ１管,その他,False
7666,1214406A3030,メピバカイン塩酸塩,メピバカイン塩酸塩注１％「日新」,1214,406,A,3,3,0,１％５ｍＬ１管,その他,False
7667,1214406A4029,メピバカイン塩酸塩,１％塩酸メピバカイン注ＰＢ,1214,406,A,4,2,9,１％１０ｍＬ１管,その他,False
7668,1214406A4037,メピバカイン塩酸塩,メピバカイン塩酸塩注１％「日新」,1214,406,A,4,3,7,１％１０ｍＬ１管,その他,False
7669,1214406A5025,メピバカイン塩酸塩,２％塩酸メピバカイン注ＰＢ,1214,406,A,5,2,5,２％５ｍＬ１管,その他,False
7670,1214406A5033,メピバカイン塩酸塩,メピバカイン塩酸塩注２％「日新」,1214,406,A,5,3,3,２％５ｍＬ１管,その他,False
7671,1214406A6021,メピバカイン塩酸塩,２％塩酸メピバカイン注ＰＢ,1214,406,A,6,2,1,２％１０ｍＬ１管,その他,False
7672,1214406A6030,メピバカイン塩酸塩,メピバカイン塩酸塩注２％「日新」,1214,406,A,6,3,0,２％１０ｍＬ１管,その他,False
7673,1214406G1022,メピバカイン塩酸塩,塩酸メピバカイン注シリンジ０．５％「ＮＰ」,1214,406,G,1,2,2,０．５％１０ｍＬ１筒,後発,False
7674,1214406G1030,メピバカイン塩酸塩,メピバカイン塩酸塩注射液０．５％シリンジ５０ｍｇ／１０ｍＬ「ＮＰ」,1214,406,G,1,3,0,０．５％１０ｍＬ１筒,後発,False
7675,1214406G2029,メピバカイン塩酸塩,塩酸メピバカイン注シリンジ１％「ＮＰ」,1214,406,G,2,2,9,１％１０ｍＬ１筒,後発,False
7676,1214406G2037,メピバカイン塩酸塩,メピバカイン塩酸塩注射液１％シリンジ１００ｍｇ／１０ｍＬ「ＮＰ」,1214,406,G,2,3,7,１％１０ｍＬ１筒,後発,False
7677,1214406G3025,メピバカイン塩酸塩,塩酸メピバカイン注シリンジ２％「ＮＰ」,1214,406,G,3,2,5,２％１０ｍＬ１筒,後発,False
7678,1214406G3033,メピバカイン塩酸塩,メピバカイン塩酸塩注射液２％シリンジ２００ｍｇ／１０ｍＬ「ＮＰ」,1214,406,G,3,3,3,２％１０ｍＬ１筒,後発,False
7679,1214407A1024,塩酸レボブピバカイン,ポプスカイン０．２５％注２５ｍｇ／１０ｍＬ,1214,407,A,1,2,4,２５ｍｇ１０ｍＬ１管,先発,False
7680,1214407A2020,塩酸レボブピバカイン,ポプスカイン０．７５％注７５ｍｇ／１０ｍＬ,1214,407,A,2,2,0,７５ｍｇ１０ｍＬ１管,先発,False
7681,1214407A3027,塩酸レボブピバカイン,ポプスカイン０．７５％注１５０ｍｇ／２０ｍＬ,1214,407,A,3,2,7,１５０ｍｇ２０ｍＬ１管,先発,False
7682,1214407A4023,塩酸レボブピバカイン,ポプスカイン０．５％注５０ｍｇ／１０ｍＬ,1214,407,A,4,2,3,５０ｍｇ１０ｍＬ１管,先発,False
7683,1214407G1027,塩酸レボブピバカイン,ポプスカイン０．２５％注シリンジ２５ｍｇ／１０ｍＬ,1214,407,G,1,2,7,２５ｍｇ１０ｍＬ１筒,先発,False
7684,1214407G2023,塩酸レボブピバカイン,ポプスカイン０．７５％注シリンジ７５ｍｇ／１０ｍＬ,1214,407,G,2,2,3,７５ｍｇ１０ｍＬ１筒,先発,False
7685,1214407G3020,塩酸レボブピバカイン,ポプスカイン０．２５％注バッグ２５０ｍｇ／１００ｍＬ,1214,407,G,3,2,0,２５０ｍｇ１００ｍＬ１袋,先発,False
